24.0	2.3025851	24.0	2.3025851	27.0	2.3025851	25.0	2.3025851	26.0	2.3025851	23.0	2.3025851	23.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	23.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	23.0	2.3025851	23.0	2.3025851	23.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	23.0	2.3025851	26.0	2.3025851	22.0	2.3025851	24.0	2.3025851	27.0	2.3025851	26.0	2.3025851	26.0	2.3025851	25.0	2.3025851	23.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	27.0	2.3025851	26.0	2.3025851	27.0	2.3025851	28.0	2.3025851	25.0	2.3025851	26.0	2.3025851	22.0	2.3025851	30.0	2.3025851	27.0	2.3025851	26.0	2.3025851	23.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	26.0	2.3025851	27.0	2.3025851	25.0	2.3025851	28.0	2.3025851	26.0	2.3025851	29.0	2.3025851	25.0	2.3025851	26.0	2.3025851	28.0	2.3025851	31.0	2.3025851	22.0	2.3025851	28.0	2.3025851	26.0	2.3025851	22.0	2.3025851	26.0	2.3025851	24.0	2.3025851	29.0	2.3025851	24.0	2.3025851	23.0	2.3025851	25.0	2.3025851	22.0	2.3025851	26.0	2.3025851	25.0	2.3025851	23.0	2.3025851	25.0	2.3025851	28.0	2.3025851	25.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	29.0	2.3025851	23.0	2.3025851	24.0	2.3025851	23.0	2.3025851	22.0	2.3025851	25.0	2.3025851	22.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	27.0	2.3025851	23.0	2.3025851	25.0	2.3025851	22.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	28.0	2.3025851	26.0	2.3025851	24.0	2.3025851	22.0	2.3025851	24.0	2.3025851	23.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	27.0	2.3025851	27.0	2.3025851	23.0	2.3025851	24.0	2.3025851	27.0	2.3025851	26.0	2.3025851	26.0	2.3025851	24.0	2.3025851	28.0	2.3025851	23.0	2.3025851	25.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	26.0	2.3025851	25.0	2.3025851	24.0	2.3025851	23.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	27.0	2.3025851	26.0	2.3025851	27.0	2.3025851	25.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	27.0	2.3025851	23.0	2.3025851	23.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	26.0	2.3025851	25.0	2.3025851	22.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	25.0	2.3025851	30.0	2.3025851	27.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	28.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	29.0	2.3025851	26.0	2.3025851	26.0	2.3025851	23.0	2.3025851	25.0	2.3025851	27.0	2.3025851	25.0	2.3025851	24.0	2.3025851	26.0	2.3025851	26.0	2.3025851	22.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	28.0	2.3025851	23.0	2.3025851	24.0	2.3025851	23.0	2.3025851	26.0	2.3025851	25.0	2.3025851	23.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	28.0	2.3025851	26.0	2.3025851	26.0	2.3025851	27.0	2.3025851	27.0	2.3025851	28.0	2.3025851	26.0	2.3025851	25.0	2.3025851	26.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	23.0	2.3025851	24.0	2.3025851	26.0	2.3025851	27.0	2.3025851	27.0	2.3025851	27.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	27.0	2.3025851	25.0	2.3025851	23.0	2.3025851	27.0	2.3025851	24.0	2.3025851	23.0	2.3025851	24.0	2.3025851	21.0	2.3025851	26.0	2.3025851	26.0	2.3025851	28.0	2.3025851	27.0	2.3025851	25.0	2.3025851	28.0	2.3025851	24.0	2.3025851	25.0	2.3025851	23.0	2.3025851	25.0	2.3025851	23.0	2.3025851	28.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	28.0	2.3025851	26.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	23.0	2.3025851	23.0	2.3025851	23.0	2.3025851	26.0	2.3025851	23.0	2.3025851	23.0	2.3025851	26.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	23.0	2.3025851	26.0	2.3025851	29.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	23.0	2.3025851	26.0	2.3025851	24.0	2.3025851	23.0	2.3025851	28.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	24.0	2.3025851	28.0	2.3025851	27.0	2.3025851	23.0	2.3025851	28.0	2.3025851	27.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	28.0	2.3025851	24.0	2.3025851	25.0	2.3025851	26.0	2.3025851	23.0	2.3025851	29.0	2.3025851	26.0	2.3025851	24.0	2.3025851	27.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	23.0	2.3025851	25.0	2.3025851	24.0	2.3025851	22.0	2.3025851	24.0	2.3025851	26.0	2.3025851	26.0	2.3025851	22.0	2.3025851	23.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	27.0	2.3025851	24.0	2.3025851	24.0	2.3025851	25.0	2.3025851	23.0	2.3025851	26.0	2.3025851	24.0	2.3025851	24.0	2.3025851	22.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	29.0	2.3025851	23.0	2.3025851	23.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	29.0	2.3025851	27.0	2.3025851	26.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	27.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	28.0	2.3025851	22.0	2.3025851	25.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	28.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	22.0	2.3025851	26.0	2.3025851	26.0	2.3025851	23.0	2.3025851	24.0	2.3025851	23.0	2.3025851	23.0	2.3025851	24.0	2.3025851	23.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	26.0	2.3025851	27.0	2.3025851	24.0	2.3025851	28.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	27.0	2.3025851	22.0	2.3025851	26.0	2.3025851	23.0	2.3025851	27.0	2.3025851	23.0	2.3025851	25.0	2.3025851	25.0	2.3025851	27.0	2.3025851	25.0	2.3025851	27.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	23.0	2.3025851	23.0	2.3025851	25.0	2.3025851	27.0	2.3025851	26.0	2.3025851	26.0	2.3025851	25.0	2.3025851	23.0	2.3025851	25.0	2.3025851	27.0	2.3025851	22.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	27.0	2.3025851	26.0	2.3025851	26.0	2.3025851	23.0	2.3025851	23.0	2.3025851	24.0	2.3025851	24.0	2.3025851	27.0	2.3025851	25.0	2.3025851	25.0	2.3025851	27.0	2.3025851	27.0	2.3025851	25.0	2.3025851	24.0	2.3025851	27.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	27.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	23.0	2.3025851	23.0	2.3025851	24.0	2.3025851	28.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	26.0	2.3025851	26.0	2.3025851	26.0	2.3025851	26.0	2.3025851	23.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	23.0	2.3025851	27.0	2.3025851	25.0	2.3025851	25.0	2.3025851	26.0	2.3025851	23.0	2.3025851	24.0	2.3025851	24.0	2.3025851	22.0	2.3025851	27.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	28.0	2.3025851	26.0	2.3025851	23.0	2.3025851	24.0	2.3025851	27.0	2.3025851	23.0	2.3025851	23.0	2.3025851	26.0	2.3025851	27.0	2.3025851	23.0	2.3025851	25.0	2.3025851	26.0	2.3025851	25.0	2.3025851	27.0	2.3025851	26.0	2.3025851	24.0	2.3025851	24.0	2.3025851	27.0	2.3025851	26.0	2.3025851	24.0	2.3025851	28.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	22.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	26.0	2.3025851	27.0	2.3025851	24.0	2.3025851	23.0	2.3025851	24.0	2.3025851	24.0	2.3025851	27.0	2.3025851	24.0	2.3025851	29.0	2.3025851	24.0	2.3025851	23.0	2.3025851	24.0	2.3025851	24.0	2.3025851	22.0	2.3025851	25.0	2.3025851	24.0	2.3025851	26.0	2.3025851	27.0	2.3025851	26.0	2.3025851	24.0	2.3025851	23.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	23.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	26.0	2.3025851	27.0	2.3025851	26.0	2.3025851	25.0	2.3025851	28.0	2.3025851	29.0	2.3025851	23.0	2.3025851	23.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	27.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	23.0	2.3025851	26.0	2.3025851	25.0	2.3025851	23.0	2.3025851	24.0	2.3025851	28.0	2.3025851	23.0	2.3025851	29.0	2.3025851	30.0	2.3025851	23.0	2.3025851	23.0	2.3025851	25.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	22.0	2.3025851	24.0	2.3025851	25.0	2.3025851	23.0	2.3025851	24.0	2.3025851	24.0	2.3025851	23.0	2.3025851	25.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	27.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	23.0	2.3025851	26.0	2.3025851	25.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	23.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	26.0	2.3025851	25.0	2.3025851	28.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	26.0	2.3025851	27.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	26.0	2.3025851	23.0	2.3025851	26.0	2.3025851	27.0	2.3025851	23.0	2.3025851	23.0	2.3025851	24.0	2.3025851	25.0	2.3025851	23.0	2.3025851	23.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	27.0	2.3025851	25.0	2.3025851	26.0	2.3025851	25.0	2.3025851	26.0	2.3025851	22.0	2.3025851	27.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	23.0	2.3025851	23.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	23.0	2.3025851	26.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	30.0	2.3025851	26.0	2.3025851	23.0	2.3025851	23.0	2.3025851	24.0	2.3025851	23.0	2.3025851	24.0	2.3025851	23.0	2.3025851	22.0	2.3025851	22.0	2.3025851	25.0	2.3025851	26.0	2.3025851	28.0	2.3025851	24.0	2.3025851	24.0	2.3025851	23.0	2.3025851	23.0	2.3025851	25.0	2.3025851	28.0	2.3025851	25.0	2.3025851	24.0	2.3025851	28.0	2.3025851	24.0	2.3025851	25.0	2.3025851	27.0	2.3025851	23.0	2.3025851	25.0	2.3025851	26.0	2.3025851	24.0	2.3025851	23.0	2.3025851	27.0	2.3025851	26.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	27.0	2.3025851	27.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	26.0	2.3025851	23.0	2.3025851	23.0	2.3025851	25.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	27.0	2.3025851	26.0	2.3025851	27.0	2.3025851	28.0	2.3025851	22.0	2.3025851	28.0	2.3025851	26.0	2.3025851	23.0	2.3025851	22.0	2.3025851	28.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	23.0	2.3025851	29.0	2.3025851	23.0	2.3025851	25.0	2.3025851	24.0	2.3025851	27.0	2.3025851	23.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	22.0	2.3025851	26.0	2.3025851	23.0	2.3025851	23.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	23.0	2.3025851	28.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	21.0	2.3025851	23.0	2.3025851	27.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	23.0	2.3025851	27.0	2.3025851	26.0	2.3025851	26.0	2.3025851	25.0	2.3025851	23.0	2.3025851	25.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	26.0	2.3025851	23.0	2.3025851	26.0	2.3025851	24.0	2.3025851	23.0	2.3025851	27.0	2.3025851	23.0	2.3025851	24.0	2.3025851	27.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	23.0	2.3025851	27.0	2.3025851	25.0	2.3025851	26.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	23.0	2.3025851	26.0	2.3025851	27.0	2.3025851	25.0	2.3025851	24.0	2.3025851	22.0	2.3025851	26.0	2.3025851	24.0	2.3025851	24.0	2.3025851	25.0	2.3025851	26.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	28.0	2.3025851	26.0	2.3025851	23.0	2.3025851	24.0	2.3025851	28.0	2.3025851	24.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	27.0	2.3025851	26.0	2.3025851	23.0	2.3025851	24.0	2.3025851	24.0	2.3025851	28.0	2.3025851	27.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	24.0	2.3025851	23.0	2.3025851	26.0	2.3025851	27.0	2.3025851	26.0	2.3025851	24.0	2.3025851	24.0	2.3025851	25.0	2.3025851	22.0	2.3025851	24.0	2.3025851	22.0	2.3025851	23.0	2.3025851	27.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	23.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	24.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	23.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	23.0	2.3025851	24.0	2.3025851	27.0	2.3025851	25.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	27.0	2.3025851	25.0	2.3025851	25.0	2.3025851	26.0	2.3025851	25.0	2.3025851	26.0	2.3025851	25.0	2.3025851	26.0	2.3025851	23.0	2.3025851	28.0	2.3025851	24.0	2.3025851	24.0	2.3025851	23.0	2.3025851	29.0	2.3025851	24.0	2.3025851	23.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	25.0	2.3025851	23.0	2.3025851	28.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	27.0	2.3025851	23.0	2.3025851	26.0	2.3025851	25.0	2.3025851	26.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	22.0	2.3025851	25.0	2.3025851	25.0	2.3025851	23.0	2.3025851	23.0	2.3025851	24.0	2.3025851	25.0	2.3025851	22.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	26.0	2.3025851	25.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	27.0	2.3025851	25.0	2.3025851	27.0	2.3025851	29.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	25.0	2.3025851	26.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	25.0	2.3025851	24.0	2.3025851	25.0	2.3025851	23.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	23.0	2.3025851	27.0	2.3025851	27.0	2.3025851	25.0	2.3025851	24.0	2.3025851	23.0	2.3025851	26.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	26.0	2.3025851	25.0	2.3025851	28.0	2.3025851	25.0	2.3025851	26.0	2.3025851	24.0	2.3025851	26.0	2.3025851	24.0	2.3025851	27.0	2.3025851	25.0	2.3025851	23.0	2.3025851	24.0	2.3025851	24.0	2.3025851	24.0	2.3025851	23.0	2.3025851	24.0	2.3025851	27.0	2.3025851	26.0	2.3025851	27.0	2.3025851	27.0	2.3025851	25.0	2.3025851	25.0	2.3025851	
